date,username,tweet
2021-07-11 20:30:31,nkhawari,"Anda gak perlu protes protes ada vaksin yang berbayar...kalau gak mau bayar..ikut saja yang gratis ada kok, pakai sinovak..  Kalau nanti suatu saat anda terinfeksi virus dan dinyatakan positif meski sudah faksin, ya sangat mungkin di komen : Gratisan kok minta kebal terus....😊"
2021-07-11 20:23:50,nkhawari,"Jadii.. kalau anda gak mau antri vaksin..gak mau  gratisan..mau nyaman waktu vaksin..ya anda bisa ikut vaksin berbayar yang di Kimia Farma..  Kalau suatu saat anda positiv C 19, akan ada dua kategori : Cluster Vaksin Gotong Royong yg berbayar dan Vaksin nasional yg gratisan.."
2021-07-11 19:11:54,easypeacsy,Info vaksin daerah solo dong
2021-07-11 17:55:16,myname_ap,gue baru tau brand pengisi dapur gue (kompor - oven) bisa bikin vaksin 🤔
2021-07-11 16:24:01,Estiningtyas__,@sodaralesley Harusnya gitu tapi kuota terbatas heu tp kalau gak dapet vaksin bisa direfund kok.
2021-07-11 15:17:22,desitameliaaaw,asiqqq sido vaksin 😀
2021-07-11 11:55:36,irfan_nuruddin,"Vaksin dikon mbayar, bar iki vaksin gratis lelet pelayanannya, titeni."
2021-07-11 11:05:24,APitik14,"pada akhirnya vaksin buat beberapa orang, cuman kayak helm. bukan buat nglindungi Kepala d jalan. tp biar bisa pergi jauh."
2021-07-11 09:14:48,arawinda2402,"Gak di Indonesia aja kok vaksin berbayar. Di India juga ada yang berbayar. Tapi kok yo miris ya, negara gak bisa menanggung rakyatnya masalah vaksin."
2021-07-10 21:23:06,karanganyarku,Ayo monggo yang berkenan Vaksin ✊
2021-07-10 19:17:41,AndreVerdian3,Info Solo sing vaksin. Sing mbayar nandi yaa...
2021-07-10 19:14:56,AndreVerdian3,"Covid yo sorry, aku yo sehat.  Tp nek rep vaksin daftar kok susah ! No hp wes trdaftar lhoo.... esih ora iso.   Asutenannnnnn !!!!"
2021-07-10 15:19:15,indrasuk20,@jenry_yoga Efek vaksin po yo
2021-07-10 13:08:38,Estiningtyas__,"Finally!  Abis vaksin pegel kayak donor darah biasa, ngantuk banget tapi keknya karena begadang, beruntung tensi gak naik jadi bisa lanjut vaksin 😅  https://t.co/PIfTDi8Lch"
2021-07-10 11:35:08,arawinda2402,Vaksin pun begitu. Solo sudah hampir merata. Karanganyar dan klaten umur 18 dan lansia banyak yang belom mulai vaksinasi
2021-07-10 08:03:07,kibul_,"Ra ""vaksin-vaksin"" nan Ciu bekonang tahan segala medan dan penyakit apapun 😂 Kecuali mletre 🤭"
2021-07-10 06:50:15,adiyeeeee,Tapi setiap vaksinasi kuota selalu habis. Apakah 'para ahli' itu juga ikutan vaksin ya pak?
2021-07-10 04:36:26,Estiningtyas__,Pukul 04.00 tadi terhitung sudah ada 45 manusia yg antri buat ambil kupon vaksin wkwk gatau sekarang dah berapa males tengok2.
2021-07-09 23:17:46,storyofkaia_,"@PEMKOT_SOLO Vaksin kedua pebruari, negatif covid per 29April 2021, BB ga sampek 55, blm menikah, gaboleh donor ya?"
2021-07-09 22:25:19,arawinda2402,"Vaksin e ra roto. Klaten, karanganyar wae akeh seng hurung divaksin umur 18 an."
2021-07-09 22:08:31,Estiningtyas__,"Jam 10 malam h-2 keberangkatan udah ada sekitar 10 orang yg antri buat vaksin, di mana antrian kupon buka jam 6 pagi. Mantap djiwa semoga masih kebagian, gada ditilep “orang dalam” 😅  https://t.co/BzjGqy78Uz"
2021-07-09 21:06:50,lolipopmanissie,Habis vaksin emang laperan ya? Masak iya tadi makan jam 7 trus ini laper lagi 😭😭
2021-07-09 20:59:49,viera_crista,Sertifikat vaksin jadi syarat perjalanan wabah merajalela tapi kami masih sulit sekali mendapatkan vaksin.. sudah antri 2 jam ternyata katanya kuota penuh.. sistem pendaftaran todak jelas.. byuh kudu piye iki.. 😭 #soposingisonulung #jateng#vaksincovid  https://t.co/lYR2KlVTcw
2021-07-09 18:22:51,unclebowl,"Kalo logikanya harusnya sakitan di-tattoo ke mana-mana sih. Vaksin cuma satu jarum, langsung cubles. Cuuuss.. udah, selesai.   Tattoo, udah jarumnya lebih dari satu - alat modern biasanya sekitar 8 jarum- (tattoo terakhirku pake 12 jarum 😩), lama pula prosesnya."
2021-07-09 17:44:28,Skazalnozh,Bisa bisanya gudang vaksin terbakar. Konspirasinya gila
2021-07-09 10:02:16,SandiAp11,"ayo vaksin, petugase cantik cantik 😅"
2021-07-09 09:53:51,IgnatioDee,"@Hazeskw iya to??? (orang kita gitu lho...😜) Kan dulu prnh ada kasus ""penjualan vaksin"" ke perorangan.... Pdhl jatah dari Negara, GRATIS oleh Negara untuk semua WNI kan??? Kembali lagi, ""kejujuran personal"" disini masih sesuatu yg ""eksklusive"" 🤣🤣✌️"
2021-07-09 08:50:24,Estiningtyas__,"@zahralfrq Sedih banget, soalnya kekny dari daerah2 sekitar yg stasiunnya gada vaksin pada ngumpul di 1 stasiun deh keknyaa huhu, masih bisa refund gak? atau angus aja?"
2021-07-09 08:44:58,Estiningtyas__,"1. Loket buat ambil kupon buat vaksin dibuka jam 06.00 tapi yg antri udah ada yg datang dari jam 10 malam.  2. Diprioritaskan yg berangkat h-1 jadi kalo datang h-2, h-3 atau hari h gabisa.  3. Sehari hanya ada 50 kupon vaksin yg dibagikan.  4. Antri kupon tidak bisa diwakilkan."
2021-07-09 07:44:53,desitameliaaaw,Direwangi tangi esuk malah rasido vaksin
2021-07-08 17:17:48,Alf_alfinaa,Vaksin pertama~ Nomer urut 265... Ada rasa optimis gitu bahwa WNI mau pada vaksin. Bayangkan di 1 tempat saja sehari 700 orang. Lumayan kalau 5 hari... Udah 3.500 orang.  Disitu percaya bahwa sebenarnya WNI tu ngga ndablek-ndablek amat kooo  https://t.co/WEqBUd7rXl
2021-07-08 15:39:12,APitik14,bangun tidur tiba2 pengen vaksin. vaksin biar......... ❌ vaksin biar jd syarat mau ngapa2in✅
2021-07-08 11:40:07,yagitunah,Emng paling bener abis vaksin itu tidur.
2021-07-08 08:29:45,Estiningtyas__,@zahralfrq Khusus buat h-1 keberangkatan kan ya yg vaksin di stasiun?
2021-07-08 07:40:38,septian_bagus11,@DivHumas_Polri Tolong info vaksin presisi kota Sukoharjo Jateng min..maturnuwun
2021-07-08 06:55:15,Estiningtyas__,"Pengen pulkam naik kereta, biar sekalian bisa vaksin sama swab, tapi takut gak kebagian kuota vaksin dan berakhir tiket hangus 😌"
2021-07-07 21:36:07,rizaldanyarta,@jnsrgt Efek vaksin tnan nek iki
2021-07-07 21:18:39,rizaldanyarta,Hawane luwe terus i efek vaksin ki
2021-07-07 15:44:56,intanseptianana,@nomudaijobu Habis vaksin boskuuu
2021-07-07 15:01:53,dmsajiprasojo_,After Vaksin  - Ngantuk - Pegal-Pegal - Pusing  https://t.co/S5Gya8PKOg
2021-07-07 13:23:26,putrarulez,"Nasib KTP bukan solo,susah dpt jatah vaksin #AyoVaksin"
2021-07-07 04:53:01,rizaldanyarta,Yoh vaksin yoh. Semangat
2021-07-06 20:16:37,wahyufery_s,golek suntik vaksin (seng gratis) kok angel yo ndadak rebutan. opo suntik narkoboy wae peee
2021-07-06 14:47:59,adhitre_,"Nek do wegah vaksin, nggo aku wae kuotane, please aku butuh ~"
2021-07-06 08:29:23,rizaldanyarta,Info vaksin
2021-07-06 03:34:01,andrimf_14,"Aku lg sadar ternyata menkes e saiki i dudu wong medis, jebul wong bumn, makane o giat men vaksin ngendi² dituku."
2021-07-06 00:11:58,hasansaputro__,@UNSfess_ Dulu saya begadang terus vaksin alhamdulillah saya KO
2021-07-05 22:59:42,Dimas_TC,"Bapak @ganjarpranowo  untuk KTP sukoharjo mau daftar vaksin ten pundi njih? Minim sekali pak informasinya, beda banget sama solo, program vaksinasi di sukoharjo gk jelas pak😭😭😭"
2021-07-05 22:34:06,masbayuuu_,Habis di vaksin lumayan mriang jg yak
2021-07-05 21:50:49,MN_Ariefin,@ayusinta28 Coba nanti daftar vaksin di daerah mu yu.
2021-07-05 21:43:07,MN_Ariefin,@ayusinta28 Hiahia wkwkwk. Aku cuman jaga2 yu. Kalo sewaktu2 balik kalimantan. Soal kartu vaksin. Aku blum vaksin soalnya. Tapi ini mau daftar vaksin sih
2021-07-05 21:36:33,arawinda2402,"Tidak. Dobel mask pun bisa terkena, memang udara kita sudah tidak sehat, lupa sedikit tidak memakai masker saat minum pun bisa terkena. Maka sangatlah hati2 meski sudah dobel vaksin pun. 😊"
2021-07-05 16:47:05,rdytfchrz,@MahasiswaUMS ada donggg palagi pasca vaksin
2021-07-05 16:17:57,Sisoneto_,@kodokcebongs Vaksin sik
2021-07-05 08:24:42,nitijenbaik,alhamdulillah hari kedua udah enakan banget badane. gila badan drop karena kepikiran ini virus lagi semengerikan itu plus kita belum pernah terpapar dan belum vaksin juga grgr ktp luar. yuk bisa yuk sembuh sat... kangen masak di dapur lagi nih
2021-07-05 00:28:21,_wassup_ya,"habis vaksin pertama terus ada ppkm, bener bener disuruh jaga diri dirumah biar ga luar dan ketularan"
2021-07-04 18:49:59,Gans_Flanker,Terakhir beli pas ga sengaja ketemu di depan puskesmas pas mau vaksin
2021-07-04 07:53:25,burooooos,"Vaksin disuntiknya kan IM ya, pengen req bokong boleh ga sih.."
2021-07-03 23:26:00,ikaauwais2,Ada yang tau vaksin covid daerah kota solo buat orang luar solo gratis selain poltekes? Lagi nyari dan kehabisan nih. Mohon infonya🙏
2021-07-03 17:27:08,boerhanz08,"Quote of the day: ""Vaksin tidak memendekkan umur, tanpa vaksin tidak memanjangkan umur'"
2021-07-03 15:53:30,tessasasha,Mulai ada pemberlakuan kalo pergi pergi mesti nunjukin kartu vaksin. Sedangkan aku~
2021-07-03 15:38:50,mikoweldit,"W ngga pro dan ngga kontra ke pemerintah, tp sebagai WN yg baik elu harusnya jg nurut apa kata pemerintah. Ngga cuma bisa protes aja. Dah vaksin emangnya kok ente bisa bebas keluyuran?"
2021-07-03 14:00:18,mashadieee,Abis di vaksin kedua rasanya kemeng
2021-07-03 08:34:33,DOLLARmoro,Kemarin bpk mertua vaksin
2021-07-03 08:02:10,gintangrd4rk,Ternyata vaksin itu tanda akhir zaman.  Soalnya semua orang pada Vak-sin (🖕-Sin)
2021-07-03 06:28:32,ratihln18,"@rizzahra_ @mreznuf Wkwkwkwk ppv para pencari vaksin, demi bisa balik kampung 🤣"
2021-07-02 23:35:08,arawinda2402,"@baramaniac Tapi aku bar vaksin, jare isoh positif yen bar vaksin"
2021-07-02 17:47:11,_wassup_ya,akhirnya bisa vaksin kawan2!
2021-07-02 11:11:17,porsatur,Sekarang kalo mau ke luar kota syaratnya harus punya kartu/sertifikat vaksin😶
2021-07-02 08:50:42,irfan_nuruddin,"TENANG SODARA, Itu kalo pingin liburan... Kalo hanya pingin ziarahi Mprop @picoez ya bebas, gaperlu surat dan vaksin."
2021-07-02 00:11:08,arawinda2402,@rzkayi Gapapa yang gak boleh habis vaksin langsung swab. Hasil pasti positif
2021-07-01 21:31:59,SAdiekaputra,"@UNSfess_ Eh btw program vaksin di FK sampe kapan ya gaeess, aku baru dapet infonya tadi sore"
2021-07-01 19:56:46,arawinda2402,Kemarin check in hotel wajib pakek sertifikat vaksin
2021-07-01 19:46:55,miss_wici,@flafea Oh alhamdulillah mbak .. td juga aku terpaksa rodo crigis di wa grup gara2 vaksin 😂
2021-07-01 10:23:39,gumbalgambull,Yeay sudah vaksin💉 Seneng bgt difasilitasi sm kampus.  Daerah sendiri lama bgt si ngurus vaksinasinya hmph.  https://t.co/ZJF58XfbT2
2021-07-01 10:12:06,_wassup_ya,vaksin non domisili area solo raya yang masih available dimana si? terhalang ktp ni...
2021-07-01 08:49:57,dontbesyai,"@KAI121 Min mau tanya, kalau naik kereta api jarak jauh, apa wajib menunjukkan kartu vaksin?"
2021-06-30 17:50:23,arawinda2402,Setelah vaksin jangan sekali2 swab! Otomatis positif.
2021-06-30 15:39:00,Abpras2,Maturnuwun untuk kesempatan vaksin pertama hari ini.. Setelah  beberapa purnama menunggu.. Harus nekat dan ngeyel 🙏  https://t.co/0ZorsZ1YfZ
2021-06-30 11:36:59,DNoertjahjo,"@Polresta_Solo ""Bravo untuk Polri di saat pandemi  Polri memberikan vaksinasi gratis  telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja dengan membawa KTP. Polri mengabdi untuk negeri""  #1JutaVaksinPolri Untuk Indonesia Maju 5"
2021-06-30 11:36:48,DNoertjahjo,"@Polresta_Solo ""Bravo untuk Polri di saat pandemi  Polri memberikan vaksinasi gratis  telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja dengan membawa KTP. Polri mengabdi untuk negeri""  #1JutaVaksinPolri Untuk Indonesia Maju 3"
2021-06-30 11:36:44,DNoertjahjo,"@Polresta_Solo ""Bravo untuk Polri di saat pandemi  Polri memberikan vaksinasi gratis  telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja dengan membawa KTP. Polri mengabdi untuk negeri""  #1JutaVaksinPolri Untuk Indonesia Maju 2"
2021-06-30 11:36:33,DNoertjahjo,"@Polresta_Solo ""Bravo untuk Polri di saat pandemi  Polri memberikan vaksinasi gratis  telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja dengan membawa KTP. Polri mengabdi untuk negeri""  #1JutaVaksinPolri Untuk Indonesia Maju"
2021-06-30 11:36:21,DNoertjahjo,"@HumasSerengan1 ""Bravo untuk Polri di saat pandemi  Polri memberikan vaksinasi gratis  telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja dengan membawa KTP. Polri mengabdi untuk negeri""  #1JutaVaksinPolri Untuk Indonesia Maju 5"
2021-06-30 11:36:16,DNoertjahjo,"@HumasSerengan1 ""Bravo untuk Polri di saat pandemi  Polri memberikan vaksinasi gratis  telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja dengan membawa KTP. Polri mengabdi untuk negeri""  #1JutaVaksinPolri Untuk Indonesia Maju 4"
2021-06-30 11:36:11,DNoertjahjo,"@HumasSerengan1 ""Bravo untuk Polri di saat pandemi  Polri memberikan vaksinasi gratis  telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja dengan membawa KTP. Polri mengabdi untuk negeri""  #1JutaVaksinPolri Untuk Indonesia Maju 3"
2021-06-30 11:36:07,DNoertjahjo,"@HumasSerengan1 ""Bravo untuk Polri di saat pandemi  Polri memberikan vaksinasi gratis  telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja dengan membawa KTP. Polri mengabdi untuk negeri""  #1JutaVaksinPolri Untuk Indonesia Maju 2"
2021-06-30 11:36:02,DNoertjahjo,"@HumasSerengan1 ""Bravo untuk Polri di saat pandemi  Polri memberikan vaksinasi gratis  telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja dengan membawa KTP. Polri mengabdi untuk negeri""  #1JutaVaksinPolri Untuk Indonesia Maju 1"
2021-06-30 11:35:49,DNoertjahjo,"@HumasSerengan1 ""Bravo untuk Polri di saat pandemi  Polri memberikan vaksinasi gratis  telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja dengan membawa KTP. Polri mengabdi untuk negeri""  #1JutaVaksinPolri Untuk Indonesia Maju"
2021-06-30 11:33:53,DNoertjahjo,"@HumasSerengan1 ""Bravo untuk Polri di saat pandemi sekarang ini Polri memberikan vaksinasi gratis dan juga telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja ke titik vaksin dengan membawa KTP #1JutaVaksinPolri Untuk Indonesia Maju"
2021-06-30 11:33:25,DNoertjahjo,"@Polresta_Solo ""Bravo untuk Polri di saat pandemi   Polri memberikan vaksinasi gratis dan juga telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja ke titik vaksin dengan membawa KTP #1JutaVaksinPolri Untuk Indonesia Maju"
2021-06-30 11:32:44,DNoertjahjo,"@Polresta_Solo ""Bravo untuk Polri di saat pandemi sekarang ini Polri memberikan vaksinasi gratis dan juga telah tembus lebih dari satu juta vaksin. Ayo yang belum vaksin ditunggu ya sampai tanggal 30 juni 2021 datang saja ke titik vaksin dengan membawa KTP #1JutaVaksinPolri Untuk Indonesia Maju"
2021-06-29 23:50:08,nikmahazii,Semoga vaksin dosis 2 segeran kaya kemarin 🥺🥺🥺
2021-06-29 23:49:19,nikmahazii,"Setelah 3 bulan lalu gagal vaksin covid, alhamdulillah kmrn bs vaksin 🥲🥲 dan alhamdulillahnya lagi pasca vaksin aku ga ngeluhin apapun, bahkan segeran bgt habis vaksin 😁😁😁😁"
2021-06-29 14:38:39,ericwh93,Ambu-ambune di endorse covid po mbah 😂 Aku bar vaksin ki mbah.
2021-06-29 14:23:11,irfan_nuruddin,@Nerazz5 Ya waktu vaksin penyakitnya taruh luar dulu.
2021-06-29 14:21:27,irfan_nuruddin,@afiiitz10 Ya tunggu aja keluar vaksin yg diolesin.
2021-06-29 14:06:01,miss_wici,@flafea Aku dah vaksin tapi jatah temen kantor hehe .. skr tepar .. meriang .. 🥶
2021-06-29 13:49:54,miss_wici,@flafea Udah dpt undangan dr kampung  .. buat vaksin besok di balaikota solo
2021-06-29 12:04:22,diptaindra,"Baru dapet vaksin, langsung diuji sama virus nakal. Mungkin gak sih cluster baru?  https://t.co/z0i2vZiunS"
2021-06-29 11:15:04,_robertoady,"@deviaarrum Cobo golek info ne poltekes solo ws buka vaksin rung, kui nggo ktp luar kota iso"
2021-06-29 05:07:19,septian_bagus11,Akir e kebagian jadwal vaksin juga..setelah istri tiap hari cari info2 di medsos..semoga menyusul vaksinasi untuk usia min 18 thn lain nya khusus nya di daerah Sukoharjo..Sehat2 semua..prokes..masker dobel sik!
2021-06-28 23:03:01,masbayuuu_,"Info dong di solo, vaksin yang bisa non domisili"
2021-06-28 22:26:21,Piusenggar21,"Pertanyaan vaksin ga ini sudah sama sarunya kayak tanya keimanan, entah berdasar atau ga"
2021-06-28 16:43:12,septian_bagus11,@wonggbudi Vaksin yo vaksin..  https://t.co/qmATnUS4lg
2021-06-28 14:19:46,ransel_ungu09,"Kata vaksin berasal dr kata vacca yg berarti sapi, lalu mengapa diberi nama demikian? Apa hubungannya vaksin dgn sapi? /"
2021-06-28 11:56:34,stefanioktaaa,@cicibiasanya Hatinya jgn lupa di vaksin yaww
2021-06-28 11:10:04,_wassup_ya,"rebutan booking vaksin di jakarta bikin sakit perut, berasa ppdb"
2021-06-28 11:02:45,drprawedha,Masih seri vaksin jadi Titan ga nih?
2021-06-28 06:00:34,septian_bagus11,"Yak..2 keluarga isoman di RT ku..tetep saling support walo cuman bisa wa ""Semangat De!"".. Sambil menunggu kepastian vaksin dari Dinas Perdangan Koperasi dan UMKM Kab.Sukoharjo yang katanya pelaksanaan mulai tgl 28, tapi blas rung enek sms atau wa.."
2021-06-27 16:29:46,porsatur,@FarahDewiTifan1 @AdamPrabata Up. Ini yg aku pengen bgt tau jawabannya. Soalnya Pengen vaksin PFizer
2021-06-27 14:03:29,arawinda2402,Di Solo cepet banget daftar vaksin. Tinggal klik di halodoc pilih jadwal yang sesuai. Apakah dikota lain seperti itu?  https://t.co/gsmUK7JDIK
2021-06-26 21:04:20,roydelpatron,Alasan pak met ga mau vaksin : 1. Jeneng penyakit e aneh 2. Obat e hurung ketemu 3. ..... (belom mau jawab)
2021-06-26 15:01:03,porsatur,@UNSfess_ Vaksin yg kedua lebih kerasa sakit sih wkwk
2021-06-26 13:50:17,DNoertjahjo,"@polsek_jebres Gencarkan Vaksinasi massal, TNI Polri menargetkan 1 juta vaksin sehari untuk mempercepat proses vaksinasi merata di seluruh Indonesia  #SerbuanVaksinasiNasional Serentak 34Wilayah Polda 1"
2021-06-26 13:50:01,DNoertjahjo,"@Polresta_Solo Gencarkan Vaksinasi massal, TNI Polri menargetkan 1 juta vaksin sehari untuk mempercepat proses vaksinasi merata di seluruh Indonesia  #SerbuanVaksinasiNasional Serentak 34Wilayah Polda 1"
2021-06-26 13:49:54,DNoertjahjo,"@Polresta_Solo Gencarkan Vaksinasi massal, TNI Polri menargetkan 1 juta vaksin sehari untuk mempercepat proses vaksinasi merata di seluruh Indonesia  #SerbuanVaksinasiNasional Serentak 34Wilayah Polda"
2021-06-26 08:45:54,ocimarofa,@ffuhfuhhfiuhh @sukoharjo_kab Tanya jadwal vaksin utk msyrkt umum ae ra tau di jwb lurr???? #sukoharjoSABARR
2021-06-26 07:51:54,dheanrln,"Leganya, udah H+1 after vaksin gadapet side effect yg aneh2 kecuali jd ngantuk terus seharian"
2021-06-26 05:45:14,Om_Willie,Seorang teman kantor dan bayi dalam kandungannya malam ini meninggal karena covid-19. Dia sudah vaksin 2X.
2021-06-25 21:26:56,septian_bagus11,@ceritasatya @sukoharjo_kab Jare Mas Gibran jumlah vaksin sama dan rata ki..   https://t.co/JRd3mfOiRC
2021-06-25 10:17:54,Akungpu,"Vaksin warga sekitar, gregeten sama ibu ibu tetangga, mentang2 ada celah ""meskipun KK bukan sini selama domisili disini boleh vaksin disini"" Si ibu bawa sekeluarga besar nya, biar dapet vaksin🤦🏻‍♂️ parahnya dia ngatur2 warga lain yg antri dari RT sebelah  https://t.co/O5yFIcEeSo"
2021-06-24 19:45:14,Estiningtyas__,"@UNSfess_ Tergantung daerah asalmu, aku dapet giliran vaksin tapi di rumah."
2021-06-23 19:16:27,Ibnu_stiawan,@RAKemal @taraafz @jowoshitpost Jika pun suatu hari dapet jatah vaksin ya gas2in aja bro. Cuma kalo keadaan kek gini ya ngandelin prokes ketat aja. Kita jga gatau org ditempat umum yg kita temui keadaanya kek gmnaa.
2021-06-23 17:47:43,callmekeepfly,@tikaayul Ngaranmu apik vaksin ra tik
2021-06-23 17:02:48,boboMacan,"Akhirnya vaksin juga, jadi harus pamer. Pokoknya kalau ada acara vaksin-vaksinan daftar aja. Ngga ribet kok. Mumpung di kota kita belum pada aware jadi masih enak tidak perlu antri lama. Resiko berkerumunnya rendah. Gas pokok e 🔥  https://t.co/cbn5mXsyp5"
2021-06-23 12:56:47,AlfonsTefa,Dari semua link google form vaksin ini asli semua nggak ya? 🤨 Sehari ini sudah terima 5 link beda2 untuk pendataan vaksin.
2021-06-23 03:59:21,YCndrksm,Apakah evek vaksin bisa bikin melek 24 jam?
2021-06-22 19:10:54,oxytyra_mine,Solo arep digalakke vaksin we komen e modelan ngene ki. Trus nek positive rate e duwur sg disalahke pemerintahe terosss. Rasah gaya ngomong luwih percoyo imun tubuh sendiri nek kudanan sitik we pilek masuk angin bos...  https://t.co/IznBH23Iqe
2021-06-22 11:40:59,DNoertjahjo,@polsek_jebres Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 5
2021-06-22 11:40:52,DNoertjahjo,@polsek_jebres Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 4
2021-06-22 11:40:45,DNoertjahjo,@polsek_jebres Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 3
2021-06-22 11:40:39,DNoertjahjo,@polsek_jebres Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 2
2021-06-22 11:40:32,DNoertjahjo,@polsek_jebres Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 1
2021-06-22 11:40:04,DNoertjahjo,@Polresta_Solo Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 5
2021-06-22 11:39:57,DNoertjahjo,@Polresta_Solo Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 4
2021-06-22 11:39:51,DNoertjahjo,@Polresta_Solo Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 3
2021-06-22 11:39:44,DNoertjahjo,@Polresta_Solo Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 2
2021-06-22 11:39:38,DNoertjahjo,@Polresta_Solo Polri bersama tim dokter vaksinasi Covid 19 melaksanakan vaksin massal kepada masyarakat. #PenguatanPPKMMikro Rangkaian Hari Bhayangkara 1
2021-06-21 12:22:52,AlfonsTefa,Mau bertanggung jawab dan sopan di 2021?  Pakai maskermu - cuci tangan/sanitize - jaga jarak - taat tracing - vaksin saat tersedia  #COVID19 #pandemic  #mask
2021-06-21 11:54:25,iyoes_23,@derrysiswanto Ke solo aja mas. Modal ktp langsung vaksin 😁
2021-06-20 13:32:45,adiyeeeee,"Kalo di Indo komennya  ""Covid meneh, covid meneh, apa tidak ada bla bla bla.."" ""Apa tidak capek nakut nakutin orang bla bla bla"" ""Saya jadi tidak bisa bekerja, sepi bla bla bla""  Padahal cuma disuruh pakai masker, cuci tangan, jaga jarak, dan vaksin"
2021-06-20 11:40:14,adelliarosa,"@budip Iya ni saya ktp luar semarang mau daftar vaksin gratis keterangannya ""anda bukan warga semarang"" Begimana 😭"
2021-06-19 21:25:23,porsatur,"@CoriaceCyan @KemenkesRI Haduh, saya sudah vaksin 2x dan baru sadar setelah seminggu kemudian. Makanya saat di tanya nik dan saya sebutin tp dokternya kayak bingung karna didata laptop nya ga nemu nik saya. Harus di tulis nama baru muncul."
2021-06-19 20:50:45,wahyuningtri40,@ealahbayu Tak tahulah akika sama menfess diatas. Tapi kan vaksin diciptakan biar kebal terhadap suatu penyakit. Bukan ajian rawarontek emang. Soalnya abis divaksin tidak bisa kebal bacok. Blunder saya ini
2021-06-19 20:38:16,wahyuningtri40,@seorangpria_id Fungsi vaksin secara garis besar kan emang untuk imunitas. Kekebalan tubuh
2021-06-19 20:37:22,wahyuningtri40,@seorangpria_id Iyep tauuu... vaksin itu untuk merangsang imunisasi dalam pembentukan IgG
2021-06-18 19:14:21,Skazalnozh,Gelombang kedua ketika vaksin udah mulai dikebut.
2021-06-18 18:59:17,porsatur,"@KemenkesRI maaf min mo tanya, NIK saya di kartu dan Sertifikat vaksin salah 1 angka, apakah berpengaruh untuk kedepannya? 🙏"
2021-06-18 11:02:04,myname_ap,"allhamdulillah pilek udah sembuh,   kok bisa ya abis vaksin kena pilek huhuhu padahal aku pengen es cincau sar nongko"
2021-06-18 09:56:16,adiyeeeee,"Kenapa ditulisnya masih ""di vaksin""?"
2021-06-18 09:48:07,iyoes_23,First Vaksin done!! #AstraZeneca  https://t.co/XrIooILOJl
2021-06-17 19:57:08,angin_ej,serumah cuma w yg belum vaksin
2021-06-17 18:34:29,Nandabagus,IG story isinya antara vaksin atau berita temen yg positif covid :(
2021-06-17 18:07:44,pucanganhore,Di Vaksin yo yowes Nek ra di Vaksin yo yowes
